:Budget-Cleaned,:Rating-Cleaned,:Runtime-Cleaned,:Num-of-Ratings-Cleaned,:Gross-in-US-&-Canada-Cleaned,:Gross-worldwide-Cleaned,:Action,:Adventure,:Biography,:Drama,:Crime,:Animation,:Comedy,:Family,:Horror,:Mystery,:Thriller,:History,:Fantasy,:Sci-Fi,:Romance,:Music,:Sport,:Musical,:Documentary,:War,:Western,:Film-Noir,:Release-Year
,6.5,127,593,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
900000.0,7.4,100,26000,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1977
2.25E8,7.8,161,692000,2.58387334E8,9.59027992E8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
3.0E7,7.2,127,246000,3.7078293E8,6.12054506E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
806947.0,8.5,109,705000,3.2E7,3.2052925E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1960
7.0E7,7.2,99,143000,1.01413188E8,2.18613188E8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1.5E8,7.4,131,403000,1.95042377E8,6.82716636E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
1.6E8,7.7,131,715000,1.46408305E8,3.5261669E8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011
,8.0,92,752,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2023
,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
2.0E7,6.8,116,331000,1.7508458E8,2.56067149E8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2019
1.9E7,8.2,118,693000,3.764638E7,8.3862032E7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2006
1.8E7,8.7,124,1400000,2.9275396E8,5.38375067E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1980
3.7E7,5.8,109,159000,7.083176E7,1.13100873E8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
2.0E7,6.5,111,60000,2.710796E7,2.7176821E7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980
6.0E7,7.2,130,267000,1.06429941E8,3.52194034E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
4000000.0,6.9,107,96000,4059680.0,9304609.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002
2.0E8,6.4,108,434000,3.3419111E8,1.025468216E9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010
1200000.0,4.7,71,24000,66853.0,1590308.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2004
3.5E7,7.7,131,146000,5.4234062E7,7.5395048E7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
3500.0,4.2,70,5400,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
2.75E7,7.9,133,210000,5.722989E7,1.1522989E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
9.0E7,7.5,150,288000,1.00920329E8,1.71120329E8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1997
3.25314E7,6.6,118,91000,7743794.0,3.1626978E7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019
4500000.0,5.8,104,75000,5.8853106E7,5.8853106E7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980
,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
7.0E7,7.2,143,129000,5.1293931E7,1.54674241E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2004
,7.0,97,9200,,129959.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023
7500000.0,7.7,95,545000,3.2391374E7,6.0800444E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009
1.75E7,5.3,156,38000,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979
2.8E7,7.8,147,214000,1.61197785E8,2.01634991E8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015
1000000.0,6.8,100,263000,1.4674076E7,2.1947454E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2014
,6.8,120,32000,1918403.0,7.8053145E7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3593400.0,7.0,99,104000,,1149138.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
3.0E7,6.9,118,243000,7.5468583E7,1.83428689E8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
3.8E7,6.8,106,411000,1.44745925E8,2.07517509E8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001
8.4E7,5.3,89,123000,1.53322074E8,2.75678613E8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
8.0E7,5.4,101,166000,1.33668525E8,2.46984278E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
4000000.0,8.2,172,255000,,228178.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963
8.5E7,7.3,93,249000,9.9112101E7,2.52712101E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
,4.7,111,2300,,188292.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
5.2E7,6.3,112,193000,3.7081475E7,7.5450437E7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011
2.58E8,6.3,139,625000,3.36530303E8,8.94983373E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007
6000000.0,8.2,97,182000,2122771.0,2.4043318E7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
2.8E7,7.5,118,526000,1.79870271E8,3.33107271E8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
1.8E7,7.1,126,332000,2.5594957E7,5.747022E7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2007
,6.7,95,743,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1.68E8,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024
2800000.0,8.1,131,207000,15357.0,1204841.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
1.49E8,7.4,141,689000,4.12845172E8,8.23970682E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017
,5.4,93,25000,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2020
3000000.0,7.7,110,199000,5.1081062E7,5.1206619E7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1964
4.0E7,7.3,127,205000,2.8912646E7,4.8350205E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2.0E7,7.9,105,515000,5.6362352E7,8.6024005E7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1990
4.0E7,6.2,140,200000,1.76591618E8,3.59126022E8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
3.5E7,7.3,128,211000,7.9091969E7,1.82291969E8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
,4.9,125,394,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023
2730000.0000000005,7.1,127,14000,,437005.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
,6.4,97,20000,5433685.0,5492320.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
4.0E7,6.4,89,524000,1.266636E8,4.69058574E8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014
,8.3,102,302,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023
1.9E8,6.9,131,522000,1.01802906E8,4.11002906E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
,6.5,109,49000,,282817.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5000000.0,7.3,107,177000,3700000.0,3.9458207E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
2.5E7,7.8,90,624000,1.45000989E8,2.2683776E8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
2.0E7,6.7,92,263000,1.14326736E8,1.68423227E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004
1.1E7,7.6,120,137000,5.2929168E7,6.4088552E7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
,4.8,99,397,,22167.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
7.6E7,7.9,109,521000,3.5552383E7,7.0595464E7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006
,7.0,126,55000,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
6.0E7,7.0,150,160000,1.1338107E7,3.9629195E7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021
1.7E7,7.2,96,169000,8.2272442E7,1.37587063E8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007
2.27E7,7.1,96,203000,3.8119483E7,3.8119483E7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987
1.6E7,5.5,102,147000,1.6204793E7,3.1556061E7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
6800000.0,8.3,131,192000,2071334.0,6797861.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010
3977000.0,8.2,238,329000,2.00882193E8,4.02382193E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1939
,6.3,100,25000,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019
1.1E8,6.5,108,370000,2.50863268E8,5.74481229E8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
2.0E8,5.8,158,392000,1.66112167E8,7.91217826E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009
7.5E7,7.2,116,327000,4.5445109E7,1.10045109E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3200000.0,8.2,330,8500,,39448.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1927
,5.3,96,9400,,6850036.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023
,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024
2000000.0,7.7,128,101000,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
1.5E8,6.9,124,669000,6.53406625E8,1.671537444E9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
6000000.0,7.3,94,147000,2.2847564E7,2.918028E7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
2.75E8,6.9,135,371000,2.13767512E8,3.92924807E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018
7100000.0,7.6,118,247000,2129768.0,9.2764199E7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
1800000.0,7.4,98,203000,3.38E7,3.38E7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1976
3.8E7,8.1,123,504000,2.6947624E7,9.6983009E7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
6000000.0,7.7,120,211000,8551228.0,8618766.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
,7.3,83,461,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,5.4,95,32000,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
6000000.0,7.0,100,250000,6.4577242E7,2.14577242E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1987
1.1E8,7.2,165,289000,1.13330342E8,2.15294342E8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000
3.816E7,6.7,121,14000,,3.1454237E7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023
1.3E8,6.6,165,128000,4.9554002E7,2.11787511E8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008
3.0E7,6.9,120,185000,1.74837452E8,2.39343729E8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
6.0E7,4.9,97,102000,4.3337279E7,6.23579E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
1.9E8,7.0,116,705000,2.02807711E8,5.40455876E8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
4.13E7,6.7,98,127000,5.7262492E7,1.06371651E8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
2.5E7,6.4,97,124000,4.5090374E7,6.6980456E7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2014
1.6E8,7.4,129,539000,3.90532085E8,1.131927996E9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1.65E8,8.1,98,782000,2.17581231E8,4.94879471E8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2.0E8,6.6,142,527000,2.02853933E8,7.08982323E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014
2.3E7,7.5,102,195000,5.0693129E7,5.0694671E7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
5.0E7,6.4,114,314000,5.5473545E7,1.59814498E8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
9.5E7,6.9,105,187000,2.01151353E8,5.42358331E8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1.0E7,8.3,122,783000,3.3225499E7,1.74282364E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001
3.1E7,6.1,99,120000,5.8884188E7,1.07228221E8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1.15E8,8.1,92,958000,2.90642256E8,5.79707738E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
1.65E7,7.6,130,168000,4.5360915E7,4.5465989E7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
2000000.0,7.3,115,143000,2.4796765E7,2.4809727E7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1963
6.0E7,7.8,119,568000,1.21661683E8,2.14034224E8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2002
5000000.0,7.5,100,201000,1.197713E7,1.670668E7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2018
,5.8,83,335,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,6.7,134,11000,9214020.0,9464198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022
,5.3,96,1700,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
1.2E7,6.9,99,126000,,1333377.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2009
4.0E7,6.2,111,105000,1.3391791E7,3.4891791E7,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2021
1.13E8,7.6,140,830000,3.80270577E8,8.6839056E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005
1.9E8,6.4,130,189000,9.3436322E7,2.09035668E8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
8.45E7,6.1,109,259000,8.4172791E7,2.05372791E8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
1.3E8,5.6,113,202000,1.45522784E8,5.29338515E8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2018
1.2E7,7.0,92,242000,3.8824099E7,4.1205099E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996
2.5E7,7.8,119,325000,7.6270454E7,7.6270454E7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987
,6.2,94,61000,1.1446602E7,1.392967E7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022
6.0E7,6.6,108,274000,1.1419752E8,2.5669752E8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004
,5.7,90,9800,1.2089391E7,1.8167819E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,5.9,105,91000,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
,5.7,112,2000,,40799.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023
1.2E7,7.7,85,66000,2.7381507E7,3.3274049E7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
4.0E7,7.5,149,177000,1.08766007E8,1.52266007E8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
500000.0,7.2,112,117000,32645.0,59034.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1973
4.0E7,7.3,128,118000,1.07533928E8,1.32440069E8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992
4.1E7,7.2,110,313000,1.16750901E8,2.42875078E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2002
1590000.0,4.4,92,85000,181467.0,325113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
3.3E7,8.1,116,803000,1.48095302E8,2.69958228E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
3000000.0,6.8,110,274000,4.8086903E7,8.2515113E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2012
2.0E8,7.5,127,692000,3.73585825E8,7.88976453E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
6.5E7,6.7,119,226000,1.15821495E8,2.50821495E8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998
9.4E7,6.3,119,224000,5.8250803E7,2.74950803E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018
3.0E7,7.9,112,707000,1.15646235E8,2.1088895E8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2009
,5.6,156,4300,,141096.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
1800000.0,8.4,95,510000,9440272.0,9525941.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964
4800000.0,7.9,99,584000,1.3542874E7,3.8649825E7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
,,99,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004
1.7E7,7.6,101,387000,9.6578502E7,2.10002852E8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2001
,7.8,113,696,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1.94E7,7.3,123,440000,6.3859435E7,1.95243464E8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2017
750000.0,6.4,86,6800,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1968
1.7E7,7.6,94,444000,5.6817045E7,1.51672318E8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2011
8000000.0,7.8,101,508000,5.9891098E7,1.01058954E8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
,3.9,92,1000,130802.0,130802.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
3.8E7,5.7,107,57000,5.7319029E7,5.7319029E7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1993
1.15E8,7.3,141,275000,1.46282411E8,3.78882411E8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
2.3E7,6.1,90,175000,1.61491646E8,1.85991646E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998
1000000.0,7.2,110,177000,1.6067035E7,1.6117818E7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962
8.25E7,6.4,107,350000,1.37355633E8,2.40685326E8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006
7.9E7,6.5,169,293000,2.11622525E8,4.73122525E8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2019
2000000.0,7.1,100,148000,6531503.0,1.3796834E7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
1152000.0,8.1,107,607000,3753929.0,3753929.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
5.5E7,7.4,143,184000,1.34478449E8,3.00478449E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978
9.0E7,6.9,132,224000,9.3432655E7,1.62360636E8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
,6.7,90,60000,273188.0,273188.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1995
,5.3,100,2200,18447.0,22751.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
3.25E7,6.8,125,305000,1.69106725E8,3.06442085E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
3.17E8,6.9,152,661000,6.20181382E8,1.334407706E9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017
9000000.0,7.2,97,165000,4906229.0,1.0410044E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999
6500000.0,7.1,104,47000,3.1899E7,3.1899E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980
1.5E7,7.3,140,285000,2.1403519E7,4.7146907E7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
,5.8,104,1300,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.0E8,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024
,4.6,87,8700,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2023
1.0E7,7.4,90,66000,1.8715392E7,2.0789556E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
,7.4,118,74000,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023
2.45E8,6.8,148,459000,2.00074609E8,8.80705312E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
1.2E8,5.5,115,259000,2.92324737E8,8.48593948E8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012
8000000.0,7.5,113,435000,4.5064915E7,8.4661434E7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2002
1.45E8,7.4,132,521000,2.09397903E8,6.9471338E8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
,6.8,91,6700,551611.0,1103374.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023
5.0E7,7.1,95,289000,1.3414714E7,4.1037742E7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012
325000.0,7.7,91,302000,4.716E7,4.716E7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1978
350000.0,6.2,84,37000,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
4.5E7,6.5,112,196000,7.5395035E7,1.73185859E8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
1.0E8,7.3,105,379000,1.01071502E8,2.06071502E8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1999
1.5E7,6.4,101,105000,2.4819936E7,2.4819936E7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996
